Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1974","1974","tonnes","15817482","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1975","1975","tonnes","19161344","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1976","1976","tonnes","18054960","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1977","1977","tonnes","19836752","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1978","1978","tonnes","18575104","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1979","1979","tonnes","20509296","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1980","1980","tonnes","14715900","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1981","1981","tonnes","22247104","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1982","1982","tonnes","21211904","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1983","1983","tonnes","12383500","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1984","1984","tonnes","22004000","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1985","1985","tonnes","28456000","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1986","1986","tonnes","23848000","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1987","1987","tonnes","18563408","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1988","1988","tonnes","14648000","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1989","1989","tonnes","15632000","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1990","1990","tonnes","14562000","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1991","1991","tonnes","14856130","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1992","1992","tonnes","22226580","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1993","1993","tonnes","13568590","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1994","1994","tonnes","16402580","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1995","1995","tonnes","11650200","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1996","1996","tonnes","20200890","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1997","1997","tonnes","16092780","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1998","1998","tonnes","13206910","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1999","1999","tonnes","15117910","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2000","2000","tonnes","11951910","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2001","2001","tonnes","13057220","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2002","2002","tonnes","9162530","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2003","2003","tonnes","10445440","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2004","2004","tonnes","11522120","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2005","2005","tonnes","9976030","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2006","2006","tonnes","7031650","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2007","2007","tonnes","12635690","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2008","2008","tonnes","12087270","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2009","2009","tonnes","9693210","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2010","2010","tonnes","8775190","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2011","2011","tonnes","5410270","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2012","2012","tonnes","6292940","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2013","2013","tonnes","9965670","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2014","2014","tonnes","10987910","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2015","2015","tonnes","15158170","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2016","2016","tonnes","12199190","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2017","2017","tonnes","9191950","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2018","2018","tonnes","9271070","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2019","2019","tonnes","8673480","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1961","1961","ha","20870000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1962","1962","ha","17680000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1963","1963","ha","18415008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1964","1964","ha","20138000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1965","1965","ha","20056000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1966","1966","ha","20077392","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1967","1967","ha","23614288","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1968","1968","ha","22162304","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1969","1969","ha","19079040","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1970","1970","ha","17629488","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1971","1971","ha","19297168","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1972","1972","ha","19142576","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1973","1973","ha","21912608","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1974","1974","ha","26453120","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1975","1975","ha","28124848","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1976","1976","ha","28702736","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1977","1977","ha","26986496","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1978","1978","ha","22862960","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1979","1979","ha","25274512","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1980","1980","ha","28783600","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1981","1981","ha","32635008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1982","1982","ha","31540304","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1983","1983","ha","24843296","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1984","1984","ha","27085008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1985","1985","ha","26184000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1986","1986","ha","24559008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1987","1987","ha","22646000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1988","1988","ha","21525008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1989","1989","ha","25167008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1990","1990","ha","27965000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1991","1991","ha","23392000","","Official data"
